Cefotaxime-Clarithromycin-ST14028-rep1	0.179487179	0.375	0.525641026	0.637820513	0.698717949	0.740384615	0.798076923	1	0.192307692	0.330128205	0.496794872	0.625	0.673076923	0.746794872	0.775641026	0.993589744	0.176282051	0.291666667	0.336538462	0.413461538	0.467948718	0.538461538	0.621794872	0.83974359	0.125	0.195512821	0.157051282	0.137820513	0.166666667	0.195512821	0.211538462	0.435897436	0.118589744	0.073717949	0.092948718	0.076923077	0.08974359	0.134615385	0.115384615	0.115384615	0.067307692	0.096153846	0.064102564	0.032051282	0.032051282	0.03525641	0.044871795	0.080128205	0.125	0.025641026	0.044871795	0.003205128	0.003205128	0.009615385	0.022435897	0.032051282	0.105769231	0.038461538	0.041666667	0.009615385	0.003205128	0.006410256	0.009615385	0.006410256
Cerulenin-Rifampicin-EC_BW-rep1	0	0.167682927	0.493902439	0.786585366	0.865853659	1	0.993902439	1	0	0	0	0	0.847560976	1	1	1	0	0	0	0	0.731707317	1	1	1	0	0	0	0	0.265243902	1	1	0.963414634	0	0	0	0	0	0.838414634	1	0.978658537	0	0	0	0	0.027439024	1	NA	1	0	0	0	0	0	0.868902439	NA	1	0	0	0	0	0	0.798780488	NA	NA
Cerulenin-Rifampicin-EC_iAi1-rep1	0.023655914	0	0.012903226	0.249462366	0.430107527	1	1	1	0.004301075	0	0.008602151	0.369892473	0.709677419	0.967741935	0.965591398	0.860215054	0	0	0	0.329032258	0.729032258	0.933333333	0.982795699	1	0	0	0	0.159139785	0.774193548	0.969892473	0.961290323	0.780645161	0	0	0	0	0.655913978	0.834408602	0.819354839	0.802150538	0	0	0	0.004301075	0.612903226	0.941935484	0.978494624	0.946236559	0	0	0.002150538	0	0.539784946	0.939784946	0.991397849	0.933333333	0	0	0	0	0.524731183	0.933333333	0.939784946	0.959139785
Cerulenin-Rifampicin-PA01-rep1	0.006493506	0.282467532	0.194805195	0.506493506	0.827922078	0.834415584	0.967532468	1	0.064935065	0.185064935	0.409090909	0.555194805	0.756493506	0.857142857	0.957792208	1	0	0.292207792	0.435064935	0.538961039	0.746753247	0.88961039	0.964285714	1	0.12987013	0.262987013	0.334415584	0.558441558	0.746753247	0.88961039	1	1	0.058441558	0.201298701	0.246753247	0.474025974	0.730519481	0.922077922	1	1	0.051948052	0.246753247	0.344155844	0.590909091	0.746753247	0.892857143	1	1	0.00974026	0.097402597	0.431818182	0.441558442	0.698051948	0.993506494	1	1	0.00974026	0.301948052	0.337662338	0.506493506	0.772727273	0.87987013	1	1
Cerulenin-Rifampicin-PA14-rep1	1	1	0.976923077	1	1	0.984615385	1	1	1	1	1	1	1	1	1	1	1	0.992307692	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.996153846	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Cerulenin-Rifampicin-ST_LT2-rep1	0	0.414814815	0.518518519	0.97037037	1	1	0.918518519	1	0	0	0	0.618518519	1	1	1	0.918518519	0	0	0	0	1	1	1	0.918518519	0	0	0	0	0.774074074	1	1	1	0	0	0	0	0.3	0.903703704	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0.825925926	1	1	0	0	0	0	0	0.525925926	1	0.955555556
Cerulenin-Rifampicin-ST14028-rep1	0	0	0.443708609	1	1	1	1	1	0	0	0.238410596	0.973509934	1	1	1	1	0	0	0	0.798013245	1	1	1	1	0	0	0	0.61589404	1	1	1	1	0	0	0	0.182119205	0.970198675	1	1	1	0	0	0	0	0.837748344	1	1	1	0	0	0	0	0.682119205	1	1	1	0	0	0	0	0.463576159	0.956953642	1	0.973509934
Chloramphenicol-PMS-ST14028-rep1	0.017994859	0.051413882	0.249357326	0.740359897	0.856041131	0.910025707	0.951156812	1	0.010282776	0.048843188	0.179948586	0.573264781	0.688946015	0.781491003	0.71722365	0.676092545	0.005141388	0.01285347	0.089974293	0.303341902	0.516709512	0.683804627	0.701799486	0.506426735	0.005141388	0.005141388	0.051413882	0.115681234	0.141388175	0.362467866	0.575835476	0.179948586	0.007712082	0.005141388	0	0	0	0.028277635	0.354755784	0.087403599	0	0.002570694	0	0	0	0	0.146529563	0.053984576	0	0	0.005141388	0	0	0.010282776	0.053984576	0.030848329	0	0.007712082	0.007712082	0.007712082	0.007712082	0.005141388	0.007712082	0.025706941
Ciprofloxacin-Procaine-EC_BW-rep1	0.39031339	0.561253561	0.626780627	0.678062678	0.723646724	0.797720798	0.84045584	1	0.182336182	0.35042735	0.427350427	0.660968661	0.692307692	0.774928775	0.849002849	1	0.005698006	0.216524217	0.45014245	0.544159544	0.60968661	0.723646724	0.809116809	0.897435897	0	0.233618234	0.364672365	0.487179487	0.561253561	0.643874644	0.715099715	0.695156695	0.376068376	0.41025641	0.433048433	0.444444444	0.455840456	0.467236467	0.353276353	0.262108262	0.239316239	0.205128205	0.219373219	0.148148148	0.162393162	0.128205128	0.076923077	0.065527066	0.068376068	0.0997151	0.022792023	0.042735043	0.031339031	0.028490028	0.025641026	0.01994302	0.014245014	0	0	0.01994302	0.008547009	0.014245014	0.008547009	0.011396011
Ciprofloxacin-Procaine-EC_iAi1-rep1	0.457665904	0.622425629	0.597254005	0.684210526	0.755148741	0.773455378	0.766590389	1	0.219679634	0.453089245	0.517162471	0.576659039	0.633867277	0.711670481	0.704805492	0.830663616	0.006864989	0.304347826	0.480549199	0.464530892	0.517162471	0.629290618	0.601830664	0.6201373	0	0.28375286	0.38215103	0.411899314	0.453089245	0.489702517	0.494279176	0.421052632	0.448512586	0.441647597	0.448512586	0.47826087	0.462242563	0.423340961	0.457665904	0.270022883	0.322654462	0.343249428	0.356979405	0.347826087	0.338672769	0.292906178	0.281464531	0.04576659	0.105263158	0.215102975	0.157894737	0.196796339	0.107551487	0.171624714	0.135011442	0.006864989	0.004576659	0.066361556	0.068649886	0.050343249	0.057208238	0.027459954	0.027459954	0
Ciprofloxacin-Procaine-PA01-rep1	0.346049046	0.501362398	0.61852861	0.653950954	0.820163488	0.811989101	0.945504087	1	0.182561308	0.209809264	0.196185286	0.179836512	0.196185286	0.217983651	0.337874659	0.798365123	0.070844687	0.108991826	0.095367847	0.08719346	0.092643052	0.117166213	0.196185286	0.48773842	0.038147139	0.076294278	0.10626703	0.089918256	0.021798365	0.08719346	0.081743869	0.267029973	0.024523161	0.054495913	0.054495913	0.0626703	0.0626703	0.038147139	0.027247956	0.228882834	0.04359673	0.076294278	0.084468665	0.049046322	0.065395095	0.038147139	0.040871935	0.136239782	0.035422343	0.070844687	0.079019074	0.0626703	0.038147139	0.024523161	0.016348774	0.051771117	0.038147139	0.070844687	0.079019074	0.051771117	0.027247956	0.021798365	0.008174387	0.016348774
Ciprofloxacin-Rifampicin-EC_BW-rep1	0.002277904	0.056947608	0.378132118	0.596810934	0.776765376	0.938496583	1	1	0.020501139	0.118451025	0.298405467	0.517084282	0.649202733	0.815489749	0.854214123	0.833712984	0.01594533	0	0.125284738	0.403189066	0.514806378	0.699316629	0.706150342	0.630979499	0.018223235	0	0.038724374	0.143507973	0.391799544	0.512528474	0.382687927	0.275626424	0	0	0	0	0.093394077	0.346241458	0.214123007	0.059225513	0	0	0	0	0.022779043	0.097949886	0.041002278	0.006833713	0	0	0	0	0	0.013667426	0.004555809	0.002277904	0	0	0	0	0	0.004555809	0.004555809	0.006833713
Ciprofloxacin-Rifampicin-EC_iAi1-rep1	0	0	0.025641026	0.123931624	0.482905983	0.942307692	0.995726496	1	0.004273504	0	0.017094017	0.230769231	0.463675214	0.97008547	0.886752137	0.901709402	0.008547009	0	0.014957265	0.170940171	0.502136752	0.681623932	0.696581197	0.647435897	0.019230769	0	0.008547009	0.034188034	0.239316239	0.425213675	0.444444444	0.423076923	0	0	0	0.002136752	0.017094017	0.164529915	0.134615385	0.074786325	0.004273504	0	0	0	0.002136752	0.008547009	0.008547009	0.008547009	0.008547009	0	0	0	0	0	0	0	0.010683761	0	0	0	0	0	0	0
Ciprofloxacin-Rifampicin-PA01-rep1	0.097686375	0.221079692	0.336760925	0.491002571	0.573264781	0.712082262	0.892030848	1	0.05655527	0.18251928	0.249357326	0.429305913	0.580976864	0.663239075	0.722365039	0.748071979	0.030848329	0.141388175	0.246786632	0.411311054	0.542416452	0.601542416	0.663239075	0.573264781	0.038560411	0.177377892	0.303341902	0.357326478	0.511568123	0.539845758	0.557840617	0.503856041	0.079691517	0.05655527	0.154241645	0.29562982	0.447300771	0.485861183	0.447300771	0.357326478	0.035989717	0.038560411	0.128534704	0.246786632	0.434447301	0.424164524	0.380462725	0.277634961	0	0	0.11311054	0.231362468	0.462724936	0.36503856	0.323907455	0.192802057	0	0.046272494	0.079691517	0.190231362	0.321336761	0.285347044	0.138817481	0.095115681
Ciprofloxacin-Rifampicin-ST_LT2-rep1	0	0	0.640939597	1	1	1	1	1	0	0.006711409	0.295302013	0.798657718	0.818791946	1	1	0.929530201	0	0	0	0.345637584	0.627516779	0.701342282	0.61409396	0.469798658	0	0	0	0	0.140939597	0.197986577	0.063758389	0.030201342	0	0	0	0	0	0.003355705	0.006711409	0	0	0	0	0	0	0.003355705	0.003355705	0.036912752	0	0	0	0	0	0.006711409	0.003355705	0.013422819	0	0	0	0	0	0.010067114	0.003355705	0.073825503
Ciprofloxacin-Rifampicin-ST14028-rep1	0	0	0.282548476	0.897506925	1	1	1	1	0	0	0.063711911	0.421052632	0.404432133	0.745152355	1	0.925207756	0	0	0	0.033240997	0.058171745	0.063711911	0.601108033	0.842105263	0	0	0	0.002770083	0.024930748	0.005540166	0.008310249	0.141274238	0	0	0	0	0.005540166	0	0	0	0	0	0	0	0.002770083	0	0	0	0	0	0	0	0	0.002770083	0	0	0	0	0	0	0	0.002770083	0.002770083	0.008310249
Colistin-Erythromycin-EC_BW-rep1	0.575057737	0.616628176	0.521939954	0.595842956	0.704387991	0.849884527	0.912240185	1	0.556581986	0.614318707	0.52886836	0.579676674	0.625866051	0.866050808	0.775981524	0.907621247	0.35334873	0.491916859	0.468822171	0.540415704	0.579676674	0.822170901	0.856812933	0.879907621	0.473441109	0.526558891	0.415704388	0.480369515	0.56812933	0.702078522	0.893764434	0.891454965	0.302540416	0.364896074	0.397228637	0.427251732	0.524249423	0.660508083	0.70669746	0.942263279	0.217090069	0.281755196	0.316397229	0.37182448	0.484988453	0.584295612	0.775981524	0.826789838	0.099307159	0.03926097	0.226327945	0.304849885	0.385681293	0.515011547	0.681293303	0.919168591	0	0	0	0	0	0	0.032332564	0.923787529
Colistin-Erythromycin-EC_iAi1-rep1	0.635983264	0.661087866	0.646443515	0.705020921	0.805439331	0.90376569	0.922594142	1	0.642259414	0.638075314	0.610878661	0.648535565	0.646443515	0.828451883	0.820083682	0.933054393	0.619246862	0.587866109	0.60041841	0.654811715	0.684100418	0.763598326	0.874476987	0.878661088	0.550209205	0.556485356	0.577405858	0.610878661	0.638075314	0.736401674	0.834728033	0.930962343	0.437238494	0.4958159	0.541841004	0.610878661	0.617154812	0.748953975	0.763598326	0.89539749	0.366108787	0.422594142	0.520920502	0.573221757	0.564853556	0.686192469	0.790794979	0.859832636	0.320083682	0.282426778	0.487447699	0.512552301	0.59832636	0.658995816	0.761506276	0.89539749	0	0	0	0	0	0	0.069037657	0.928870293
Colistin-Erythromycin-PA01-rep1	0.209876543	0.273662551	0.312757202	0.372427984	0.434156379	0.481481481	0.596707819	1	0.170781893	0.265432099	0.360082305	0.302469136	0.397119342	0.46090535	0.594650206	0.962962963	0.224279835	0.267489712	0.33127572	0.298353909	0.362139918	0.473251029	0.592592593	0.87037037	0.21399177	0.271604938	0.33127572	0.333333333	0.390946502	0.473251029	0.619341564	0.946502058	0.187242798	0.24691358	0.339506173	0.364197531	0.37654321	0.450617284	0.600823045	0.897119342	0.222222222	0.279835391	0.351851852	0.294238683	0.345679012	0.434156379	0.590534979	0.962962963	0.255144033	0.288065844	0.360082305	0.298353909	0.395061728	0.442386831	0.586419753	0.62962963	0.199588477	0.269547325	0.320987654	0.345679012	0.372427984	0.471193416	0.633744856	0.907407407
Colistin-Erythromycin-ST_LT2-rep1	0.071875	0.171875	0.28125	0.521875	0.646875	0.7375	0.84375	1	0.071875	0.096875	0.271875	0.465625	0.609375	0.675	0.821875	0.865625	0.115625	0.1875	0.328125	0.49375	0.59375	0.675	0.796875	0.840625	0.096875	0.23125	0.390625	0.521875	0.59375	0.69375	0.78125	0.921875	0.075	0.1375	0.3375	0.46875	0.609375	0.715625	0.840625	0.890625	0.08125	0.103125	0.390625	0.515625	0.621875	0.68125	0.81875	0.85	0.071875	0.153125	0.40625	0.475	0.621875	0.70625	0.79375	0.775	0	0	0	0	0	0.178125	0.384375	0.9
Colistin-Erythromycin-ST14028-rep1	0.364116095	0.453825858	0.511873351	0.580474934	0.627968338	0.664907652	0.746701847	1	0.401055409	0.472295515	0.517150396	0.567282322	0.606860158	0.635883905	0.62005277	0.894459103	0.382585752	0.464379947	0.522427441	0.569920844	0.601583113	0.556728232	0.662269129	0.802110818	0.353562005	0.46701847	0.559366755	0.596306069	0.606860158	0.643799472	0.691292876	0.944591029	0.313984169	0.403693931	0.517150396	0.606860158	0.593667546	0.64116095	0.646437995	0.910290237	0.345646438	0.437994723	0.567282322	0.596306069	0.638522427	0.667546174	0.64116095	0.875989446	0.316622691	0.430079156	0.575197889	0.583113456	0.596306069	0.577836412	0.696569921	0.788918206	0	0.013192612	0.224274406	0.319261214	0.427440633	0.569920844	0.622691293	0.90237467
Cycloserine D-Paraquat-PA01-rep1	1	0.96961326	1	0.975138122	0.964088398	0.966850829	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.997237569	1	0.997237569	1	1	1	1	1	0.964088398	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.936464088	1	1	1	1	1	1	1	0.977900552	NA	1	1	1	1	1	1	1
Cycloserine D-Paraquat-PA14-rep1	1	0.884097035	0.900269542	0.964959569	0.973045822	0.973045822	0.843665768	1	1	0.749326146	0.862533693	0.835579515	0.978436658	1	0.97574124	1	1	0.881401617	0.870619946	0.843665768	0.873315364	0.994609164	1	0.884097035	1	0.746630728	0.911051213	0.92722372	1	1	1	0.956873315	1	0.867924528	0.846361186	0.940700809	0.964959569	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1
Doxycycline-Amikacin-EC_BW-rep1	1	1	1	0.990506329	0.987341772	0.996835443	1	1	1	1	0.879746835	0.892405063	0.943037975	0.955696203	0.892405063	0.981012658	0.721518987	0.920886076	0.794303797	0.892405063	0.949367089	0.905063291	0.873417722	0.911392405	0.164556962	0.601265823	0.753164557	0.810126582	0.825949367	0.794303797	0.797468354	0.838607595	0.006329114	0.14556962	0.436708861	0.629746835	0.746835443	0.787974684	0.82278481	0.762658228	0	0	0.098101266	0.310126582	0.601265823	0.664556962	0.699367089	0.712025316	0	0.028481013	0.047468354	0.142405063	0.528481013	0.651898734	0.655063291	0.658227848	0	0	0	0.199367089	0.455696203	0.57278481	0.613924051	0.579113924
Doxycycline-Amikacin-EC_iAi1-rep1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.767584098	0.862385321	0.816513761	0.767584098	0.889908257	0.899082569	0.788990826	0.770642202	0.480122324	0.525993884	0.556574924	0.657492355	0.685015291	0.737003058	0.718654434	0.599388379	0.021406728	0.131498471	0.125382263	0.28440367	0.431192661	0.532110092	0.544342508	0.464831804	0.018348624	0	0	0.067278287	0.165137615	0.226299694	0.19266055	0.165137615	0.021406728	0	0	0.003058104	0.042813456	0.082568807	0.079510703	0.06116208	0	0	0	0	0.012232416	0.024464832	0.03058104	0.024464832
Doxycycline-Amikacin-ST_LT2-rep1	0	0	0.053497942	0.189300412	0.530864198	1	1	1	0	0	0	0.090534979	0.58436214	0.860082305	0.810699588	0.823045267	0	0	0	0	0.411522634	0.711934156	0.699588477	0.773662551	0	0	0	0	0	0.49382716	0.683127572	0.646090535	0	0	0	0	0	0.135802469	0.53909465	0.526748971	0	0	0	0	0	0.020576132	0.234567901	0.353909465	0	0	0	0	0	0	0.069958848	0.139917695	0	0	0	0	0	0	0.020576132	0.069958848
